,adhyaya,pada,sutra num,sutra
1214,3.0,3.4,3.4.82,परस्मैपदानां णलतुसुस्थलथुसणल्वमाः
1215,3.0,3.4,3.4.83,विदो लटो वा
1216,3.0,3.4,3.4.84,ब्रुवः पञ्चानामादित आहो ब्रुवः
1217,3.0,3.4,3.4.85,लोटो लङ्वत्‌
1218,3.0,3.4,3.4.86,एरुः
1219,3.0,3.4,3.4.87,सेर्ह्यपिच्च
1220,3.0,3.4,3.4.88,वा छन्दसि
1221,3.0,3.4,3.4.89,मेर्निः
1222,3.0,3.4,3.4.90,आमेतः
1223,3.0,3.4,3.4.91,सवाभ्यां वामौ
1224,3.0,3.4,3.4.92,आडुत्तमस्य पिच्च
1225,3.0,3.4,3.4.93,एत ऐ
1226,3.0,3.4,3.4.94,लेटोऽडाटौ
1227,3.0,3.4,3.4.95,आत ऐ
1228,3.0,3.4,3.4.96,वैतोऽन्यत्र
1229,3.0,3.4,3.4.97,इतश्च लोपः परस्मैपदेषु
1230,3.0,3.4,3.4.98,स उत्तमस्य
1231,3.0,3.4,3.4.99,नित्यं ङितः
1232,3.0,3.4,3.4.100,इतश्च
1233,3.0,3.4,3.4.101,तस्थस्थमिपां तांतंतामः
1234,3.0,3.4,3.4.102,लिङस्सीयुट्
1235,3.0,3.4,3.4.103,यासुट् परस्मैपदेषूदात्तो ङिच्च
1236,3.0,3.4,3.4.104,किदाशिषि
1237,3.0,3.4,3.4.105,झस्य रन्
1238,3.0,3.4,3.4.106,इटोऽत्‌
1239,3.0,3.4,3.4.107,सुट् तिथोः
1240,3.0,3.4,3.4.108,झेर्जुस्
1241,3.0,3.4,3.4.109,सिजभ्यस्तविदिभ्यः च
1242,3.0,3.4,3.4.110,आतः
1243,3.0,3.4,3.4.111,लङः शाकटायनस्यैव
1244,3.0,3.4,3.4.112,द्विषश्च
1245,3.0,3.4,3.4.113,तिङ्शित्सार्वधातुकम्
1246,3.0,3.4,3.4.114,आर्द्धधातुकं शेषः
1247,3.0,3.4,3.4.115,लिट् च
1248,3.0,3.4,3.4.116,लिङाशिषि
1249,3.0,3.4,3.4.117,छन्दस्युभयथा
1250,4.0,4.1,4.1.1,ङ्याप्प्रातिपदिकात्‌
1251,3.0,4.1,4.1.2,स्वौजसमौट्छष्टाभ्याम्भिस्ङेभ्याम्भ्यस्ङसिभ्याम्भ्यस्ङसोसाम्ङ्योस्सुप्‌
1252,4.0,4.1,4.1.3,स्त्रियाम्
1253,4.0,4.1,4.1.4,अजाद्यतष्टाप्‌
1254,4.0,4.1,4.1.5,ऋन्नेभ्यो ङीप्‌
1255,4.0,4.1,4.1.6,उगितश्च
1256,4.0,4.1,4.1.7,वनो र च
1257,4.0,4.1,4.1.8,पादोऽन्यतरस्याम्
1258,4.0,4.1,4.1.9,टाबृचि
1259,4.0,4.1,4.1.10,न षट्स्वस्रादिभ्यः
1260,4.0,4.1,4.1.11,मनः
1261,4.0,4.1,4.1.12,अनो बहुव्रीहेः
1262,4.0,4.1,4.1.13,डाबुभाभ्यामन्यतरस्याम्‌
1263,4.0,4.1,4.1.14,अनुपसर्जनात्‌
1264,4.0,4.1,4.1.15,टिड्ढाणञ्द्वयसज्दघ्नञ्मात्रच्तयप्ठक्ठञ्कञ्क्वरपः
1265,4.0,4.1,4.1.16,यञश्च
1266,4.0,4.1,4.1.17,प्राचां ष्फ तद्धितः
1267,4.0,4.1,4.1.18,सर्वत्र लोहितादिकतान्तेभ्यः
1268,4.0,4.1,4.1.19,कौरव्यमाण्डूकाभ्यां च
1269,4.0,4.1,4.1.20,वयसि प्रथमे
1270,4.0,4.1,4.1.21,द्विगोः
1271,4.0,4.1,4.1.22,अपरिमाणबिस्ताचितकम्बल्येभ्यो न तद्धितलुकि
1272,4.0,4.1,4.1.23,काण्डान्तात्‌ क्षेत्रे
1273,4.0,4.1,4.1.24,पुरुषात्‌ प्रमाणेऽन्यतरस्याम्
1274,4.0,4.1,4.1.25,बहुव्रीहेरूधसो ङीष्।
1275,4.0,4.1,4.1.26,संख्याऽव्ययादेर्ङीप्‌
1276,4.0,4.1,4.1.27,दामहायनान्ताच्च
1277,4.0,4.1,4.1.28,अन उपधालोपिनोन्यतरस्याम्
1278,4.0,4.1,4.1.29,नित्यं संज्ञाछन्दसोः
1279,4.0,4.1,4.1.30,केवलमामकभागधेयपापापरसमानार्यकृत-सुमङ्गलभेषजाच्च
1280,4.0,4.1,4.1.31,रात्रेश्चाजसौ
1281,4.0,4.1,4.1.32,अन्तर्वत्पतिवतोर्नुक्
1282,4.0,4.1,4.1.33,पत्युर्नो यज्ञसंयोगे
1283,4.0,4.1,4.1.34,विभाषा सपूर्वस्य
1284,4.0,4.1,4.1.35,नित्यं सपत्न्य्आदिषु
1285,4.0,4.1,4.1.36,पूतक्रतोरै च
1286,4.0,4.1,4.1.37,वृषाकप्यग्निकुसितकुसीदानामुदात्तः
1287,4.0,4.1,4.1.38,मनोरौ वा
1288,4.0,4.1,4.1.39,वर्णादनुदात्तात्तोपधात्तो नः
1289,4.0,4.1,4.1.40,अन्यतो ङीष्।
1290,4.0,4.1,4.1.41,षिद्गौरादिभ्यश्च
1291,4.0,4.1,4.1.42,जानपदकुण्डगोणस्थलभाजनागकालनीलकुशकामुककबराद्वृत्त्यमत्रावपनाकृत्रिमाश्राणास्थौल्यवर्णानाच्छादनायोविकारमैथुनेच्छाकेशवेशेषु
1292,4.0,4.1,4.1.43,शोणात्‌ प्राचाम्
1293,4.0,4.1,4.1.44,वोतो गुणवचनात्‌
1294,4.0,4.1,4.1.45,बह्वादिभ्यश्च
1295,4.0,4.1,4.1.46,नित्यं छन्दसि
1296,4.0,4.1,4.1.47,भुवश्च
1297,4.0,4.1,4.1.48,पुंयोगादाख्यायाम्
1298,4.0,4.1,4.1.49,इन्द्रवरुणभवशर्वरुद्रमृडहिमारण्ययवयवनमातुलाचार्याणामानुक्
1299,4.0,4.1,4.1.50,क्रीतात्‌ करणपूर्वात्‌
1300,4.0,4.1,4.1.51,क्तादल्पाख्यायाम्
1301,4.0,4.1,4.1.52,बहुव्रीहेश्चान्तोदात्तात्‌
1302,4.0,4.1,4.1.53,अस्वाङ्गपूर्वपदाद्वा
1303,4.0,4.1,4.1.54,स्वाङ्गाच्चोपसर्जनादसंयोगोपधात्‌
1304,4.0,4.1,4.1.55,नासिकोदरौष्ठजङ्घादन्तकर्णशृङ्गाच्च
1305,4.0,4.1,4.1.56,न क्रोडादिबह्वचः
1306,4.0,4.1,4.1.57,सहनञ्विद्यमानपूर्वाच्च
1307,4.0,4.1,4.1.58,नखमुखात्‌ संज्ञायाम्
1308,4.0,4.1,4.1.59,दीर्घजिह्वी च च्छन्दसि
1309,4.0,4.1,4.1.60,दिक्पूर्वपदान्ङीप्‌
1310,4.0,4.1,4.1.61,वाहः
1311,4.0,4.1,4.1.62,सख्यशिश्वीति भाषायाम्
1312,4.0,4.1,4.1.63,जातेरस्त्रीविषयादयोपधात्‌
1313,4.0,4.1,4.1.64,पाककर्णपर्णपुष्पफलमूलबालोत्तरपदाच्च
1314,4.0,4.1,4.1.65,इतो मनुष्यजातेः
1315,4.0,4.1,4.1.66,ऊङुतः
1316,4.0,4.1,4.1.67,बाह्वन्तात्‌ संज्ञायाम्
1317,4.0,4.1,4.1.68,पङ्गोश्च
1318,4.0,4.1,4.1.69,ऊरूत्तरपदादौपम्ये
1319,4.0,4.1,4.1.70,संहितशफलक्षणवामादेश्च
1320,4.0,4.1,4.1.71,कद्रुकमण्डल्वोश्छन्दसि
1321,4.0,4.1,4.1.72,संज्ञायाम्
1322,4.0,4.1,4.1.73,शार्ङ्गरवाद्यञो ङीन्
1323,4.0,4.1,4.1.74,यङश्चाप्‌
1324,4.0,4.1,4.1.75,आवट्याच्च
1325,4.0,4.1,4.1.76,तद्धिताः
1326,4.0,4.1,4.1.77,यूनस्तिः
1327,4.0,4.1,4.1.78,अणिञोरनार्षयोर्गुरूपोत्तमयोः ष्यङ् गोत्रे
1328,4.0,4.1,4.1.79,गोत्रावयवात्‌
1329,4.0,4.1,4.1.80,क्रौड्यादिभ्यश्च
1330,4.0,4.1,4.1.81,दैवयज्ञिशौचिवृक्षिसात्यमुग्रिकाण्ठेविद्धिभ्योऽन्यतरस्याम्
1331,4.0,4.1,4.1.82,समर्थानां प्रथमाद्वा
1332,4.0,4.1,4.1.83,प्राग्दीव्यतोऽण्
1333,4.0,4.1,4.1.84,अश्वपत्यादिभ्यश्च
1334,4.0,4.1,4.1.85,दित्यदित्यादित्यपत्युत्तरपदाण्ण्यः
1335,4.0,4.1,4.1.86,उत्सादिभ्योऽञ्
1336,4.0,4.1,4.1.87,स्त्रीपुंसाभ्यां नञ्स्नञौ भवनात्‌
1337,4.0,4.1,4.1.88,द्विगोर्लुगनपत्ये
1338,4.0,4.1,4.1.89,गोत्रेऽलुगचि
1339,4.0,4.1,4.1.90,यूनि लुक्
1340,4.0,4.1,4.1.91,फक्फिञोरन्यतरस्याम्
1341,4.0,4.1,4.1.92,तस्यापत्यम्
1342,4.0,4.1,4.1.93,एको गोत्रे
1343,4.0,4.1,4.1.94,गोत्राद्यून्यस्त्रियाम्
1344,4.0,4.1,4.1.95,अत इञ्
1345,4.0,4.1,4.1.96,बाह्वादिभ्यश्च
1346,4.0,4.1,4.1.97,सुधातुरकङ् च
1347,4.0,4.1,4.1.98,गोत्रे कुञ्जादिभ्यश्च्फञ्
1348,4.0,4.1,4.1.99,नडादिभ्यः फक्
1349,4.0,4.1,4.1.100,हरितादिभ्योऽञः
1350,4.0,4.1,4.1.101,यञिञोश्च
1351,4.0,4.1,4.1.102,शरद्वच्छुनकदर्भाद्भृगुवत्साग्रायणेषु
1352,4.0,4.1,4.1.103,द्रोणपर्वतजीवन्तादन्यतरयाम्
1353,4.0,4.1,4.1.104,अनृष्यानन्तर्ये बिदादिभ्योऽञ्
1354,4.0,4.1,4.1.105,गर्गादिभ्यो यञ्
1355,4.0,4.1,4.1.106,मधुबभ्र्वोर्ब्राह्मणकौशिकयोः
1356,4.0,4.1,4.1.107,कपिबोधादाङ्गिरसे
1357,4.0,4.1,4.1.108,वतण्डाच्च
1358,4.0,4.1,4.1.109,लुक् स्त्रियाम्
1359,4.0,4.1,4.1.110,अश्वादिभ्यः फञ्
1360,4.0,4.1,4.1.111,भर्गात्‌ त्रैगर्ते
1361,4.0,4.1,4.1.112,शिवादिभ्योऽण्
1362,4.0,4.1,4.1.113,अवृद्धाभ्यो नदीमानुषीभ्यस्तन्नामिकाभ्यः
1363,4.0,4.1,4.1.114,ऋष्यन्धकवृष्णिकुरुभ्यश्च
1364,4.0,4.1,4.1.115,मातुरुत्‌ संख्यासम्भद्रपूर्वायाः
1365,4.0,4.1,4.1.116,कन्यायाः कनीन च
1366,4.0,4.1,4.1.117,विकर्णशुङ्गच्छगलाद्वत्सभरद्वाजात्रिषु
1367,4.0,4.1,4.1.118,पीलाया वा
1368,4.0,4.1,4.1.119,ढक् च मण्डूकात्‌
1369,4.0,4.1,4.1.120,स्त्रीभ्यो ढक्
1370,4.0,4.1,4.1.121,द्व्यचः
1371,4.0,4.1,4.1.122,इतश्चानिञः
1372,4.0,4.1,4.1.123,शुभ्रादिभ्यश्च
1373,4.0,4.1,4.1.124,विकर्णकुषीतकात्‌ काश्यपे
1374,4.0,4.1,4.1.125,भ्रुवो वुक् च
1375,4.0,4.1,4.1.126,कल्याण्यादीनामिनङ्
1376,4.0,4.1,4.1.127,कुलटाया वा
1377,4.0,4.1,4.1.128,चटकाया ऐरक्
1378,4.0,4.1,4.1.129,गोधाया ढ्रक्
1379,4.0,4.1,4.1.130,आरगुदीचाम्
1380,4.0,4.1,4.1.131,क्षुद्राभ्यो वा
1381,4.0,4.1,4.1.132,पितृष्वसुश्छण्
1382,4.0,4.1,4.1.133,ढकि लोपः
1383,4.0,4.1,4.1.134,मातृष्वसुश्च
1384,4.0,4.1,4.1.135,चतुष्पाद्भ्यो ढञ्
1385,4.0,4.1,4.1.136,गृष्ट्यादिभ्यश्च
1386,4.0,4.1,4.1.137,राजश्वशुराद्यत्‌
1387,4.0,4.1,4.1.138,क्षत्राद्घः
1388,4.0,4.1,4.1.139,कुलात्‌ खः
1389,4.0,4.1,4.1.140,अपूर्वपदादन्यतरस्यां यड्ढकञौ
1390,4.0,4.1,4.1.141,महाकुलादञ्खञौ
1391,4.0,4.1,4.1.142,दुष्कुलाड्ढक्
1392,4.0,4.1,4.1.143,स्वसुश्छः
1393,4.0,4.1,4.1.144,भ्रातुर्व्यच्च
1394,4.0,4.1,4.1.145,व्यन् सपत्ने
1395,4.0,4.1,4.1.146,रेवत्यादिभ्यष्ठक्
1396,4.0,4.1,4.1.147,गोत्रस्त्रियाः कुत्सने ण च
1397,4.0,4.1,4.1.148,वृद्धाट्ठक् सौवीरेषु बहुलम्
1398,4.0,4.1,4.1.149,फेश्छ च
1399,4.0,4.1,4.1.150,फाण्टाहृतिमिमताभ्यां णफिञौ
1400,4.0,4.1,4.1.151,कुर्वादिभ्यो ण्यः
1401,4.0,4.1,4.1.152,सेनान्तलक्षणकारिभ्यश्च
1402,4.0,4.1,4.1.153,उदीचामिञ्
1403,4.0,4.1,4.1.154,तिकादिभ्यः फिञ्
1404,4.0,4.1,4.1.155,कौसल्यकार्मार्याभ्यां च
1405,4.0,4.1,4.1.156,अणो द्व्यचः
1406,4.0,4.1,4.1.157,उदीचां वृद्धादगोत्रात्‌
1407,4.0,4.1,4.1.158,वाकिनादीनां कुक् च
1408,4.0,4.1,4.1.159,पुत्रान्तादन्यतरस्याम्
1409,4.0,4.1,4.1.160,प्राचामवृद्धात्‌ फिन् बहुलम्‌
1410,4.0,4.1,4.1.161,मनोर्जातावञ्यतौ षुक् च
1411,4.0,4.1,4.1.162,अपत्यं पौत्रप्रभृति गोत्रम्‌
1412,4.0,4.1,4.1.163,जीवति तु वंश्ये युवा
